Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
2016,78,0.0331,0.03256,0.5,70139,2284,68998,739820,10.55
2016,79,0.03687,0.0362,0.5,67856,2457,66627,670822,9.89
2016,80,0.04241,0.04153,0.5,65399,2716,64041,604195,9.24
2016,81,0.04793,0.04681,0.5,62683,2934,61216,540154,8.62
2016,82,0.05647,0.05492,0.5,59749,3281,58108,478938,8.02
2016,83,0.06424,0.06224,0.5,56468,3515,54710,420830,7.45
2016,84,0.07249,0.06996,0.5,52953,3704,51101,366119,6.91
2016,85,0.08365,0.08029,0.5,49248,3954,47271,315019,6.4
2016,86,0.09638,0.09195,0.5,45294,4165,43212,267747,5.91
2016,87,0.10961,0.10391,0.5,41130,4274,38993,224535,5.46
2016,88,0.12822,0.1205,0.5,36856,4441,34635,185543,5.03
2016,89,0.14041,0.1312,0.5,32415,4253,30288,150907,4.66
2016,90,0.16125,0.14922,0.5,28162,4202,26061,120619,4.28
2016,91,0.18371,0.16825,0.5,23960,4031,21944,94558,3.95
2016,92,0.20693,0.18753,0.5,19928,3737,18060,72614,3.64
2016,93,0.23459,0.20997,0.5,16191,3400,14491,54554,3.37
2016,94,0.24292,0.21661,0.5,12792,2771,11406,40063,3.13
2016,95,0.28447,0.24905,0.5,10021,2496,8773,28656,2.86
2016,96,0.31594,0.27284,0.5,7525,2053,6499,19883,2.64
2016,97,0.34934,0.29739,0.5,5472,1627,4658,13385,2.45
2016,98,0.38444,0.32246,0.5,3845,1240,3225,8726,2.27
2016,99,0.42095,0.34775,0.5,2605,906,2152,5501,2.11
2016,100,0.45848,0.37298,0.5,1699,634,1382,3349,1.97
2016,101,0.49664,0.39785,0.5,1065,424,853,1967,1.85
2016,102,0.53497,0.42207,0.5,641,271,506,1114,1.74
2016,103,0.57301,0.4454,0.5,371,165,288,608,1.64
2016,104,0.61031,0.46761,0.5,206,96,158,319,1.55
2016,105,0.64645,0.48854,0.5,109,53,83,162,1.48
2016,106,0.68106,0.50806,0.5,56,28,42,79,1.41
2016,107,0.71385,0.52608,0.5,28,14,20,37,1.36
2016,108,0.74459,0.54259,0.5,13,7,10,17,1.31
2016,109,0.77311,0.55758,0.5,6,3,4,8,1.27
2016,110,0.79934,1,1.25,3,3,3,3,1.25
