Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
2016,78,0.04349,0.04256,0.5,58450,2488,57206,575025,9.84
2016,79,0.04888,0.04771,0.5,55962,2670,54627,517819,9.25
2016,80,0.05498,0.05351,0.5,53292,2851,51866,463192,8.69
2016,81,0.06116,0.05934,0.5,50440,2993,48944,411326,8.15
2016,82,0.06809,0.06584,0.5,47447,3124,45885,362382,7.64
2016,83,0.07531,0.07258,0.5,44323,3217,42714,316498,7.14
2016,84,0.08528,0.08179,0.5,41106,3362,39425,273783,6.66
2016,85,0.09577,0.09139,0.5,37744,3449,36019,234358,6.21
2016,86,0.1085,0.10292,0.5,34294,3530,32530,198339,5.78
2016,87,0.12128,0.11435,0.5,30765,3518,29006,165809,5.39
2016,88,0.13617,0.12749,0.5,27247,3474,25510,136804,5.02
2016,89,0.15036,0.13984,0.5,23773,3325,22111,111293,4.68
2016,90,0.16145,0.14939,0.5,20449,3055,18921,89182,4.36
2016,91,0.18361,0.16817,0.5,17394,2925,15931,70261,4.04
2016,92,0.2069,0.1875,0.5,14469,2713,13112,54330,3.75
2016,93,0.22407,0.2015,0.5,11756,2369,10571,41217,3.51
2016,94,0.24181,0.21573,0.5,9387,2025,8375,30646,3.26
2016,95,0.27119,0.23881,0.5,7362,1758,6483,22271,3.03
2016,96,0.29754,0.25901,0.5,5604,1451,4878,15788,2.82
2016,97,0.32543,0.27989,0.5,4152,1162,3571,10910,2.63
2016,98,0.35474,0.3013,0.5,2990,901,2540,7339,2.45
2016,99,0.38529,0.32306,0.5,2089,675,1752,4799,2.3
2016,100,0.41689,0.34498,0.5,1414,488,1170,3047,2.15
2016,101,0.44928,0.36687,0.5,926,340,756,1877,2.03
2016,102,0.4822,0.38853,0.5,587,228,473,1121,1.91
2016,103,0.51536,0.40977,0.5,359,147,285,648,1.81
2016,104,0.54846,0.43042,0.5,212,91,166,363,1.71
2016,105,0.5812,0.45034,0.5,121,54,93,197,1.63
2016,106,0.61331,0.46937,0.5,66,31,51,103,1.56
2016,107,0.64451,0.48743,0.5,35,17,27,53,1.49
2016,108,0.67458,0.50444,0.5,18,9,13,26,1.44
2016,109,0.70331,0.52033,0.5,9,5,7,12,1.4
2016,110,0.73056,1,1.37,4,4,6,6,1.37
