Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
2016,78,0.04688,0.04581,0.5,62009,2841,60589,578325,9.33
2016,79,0.05022,0.04899,0.5,59169,2899,57719,517736,8.75
2016,80,0.05904,0.05735,0.5,56270,3227,54657,460017,8.18
2016,81,0.06239,0.0605,0.5,53043,3209,51439,405360,7.64
2016,82,0.07224,0.06972,0.5,49834,3475,48097,353921,7.1
2016,83,0.08196,0.07873,0.5,46360,3650,44535,305824,6.6
2016,84,0.09393,0.08972,0.5,42710,3832,40794,261290,6.12
2016,85,0.10884,0.10322,0.5,38878,4013,36871,220496,5.67
2016,86,0.11945,0.11272,0.5,34865,3930,32900,183625,5.27
2016,87,0.13661,0.12787,0.5,30935,3956,28957,150725,4.87
2016,88,0.1562,0.14488,0.5,26979,3909,25025,121768,4.51
2016,89,0.17098,0.15751,0.5,23070,3634,21253,96744,4.19
2016,90,0.19507,0.17773,0.5,19436,3455,17709,75490,3.88
2016,91,0.20492,0.18587,0.5,15982,2971,14497,57781,3.62
2016,92,0.23922,0.21367,0.5,13011,2780,11621,43285,3.33
2016,93,0.26517,0.23413,0.5,10231,2395,9034,31663,3.09
2016,94,0.2768,0.24315,0.5,7836,1905,6883,22630,2.89
2016,95,0.31806,0.27442,0.5,5931,1627,5117,15747,2.66
2016,96,0.34894,0.2971,0.5,4303,1278,3664,10630,2.47
2016,97,0.38125,0.32021,0.5,3025,969,2540,6966,2.3
2016,98,0.41476,0.34352,0.5,2056,706,1703,4426,2.15
2016,99,0.4492,0.36681,0.5,1350,495,1102,2723,2.02
2016,100,0.48423,0.38985,0.5,855,333,688,1620,1.9
2016,101,0.51953,0.4124,0.5,521,215,414,932,1.79
2016,102,0.55473,0.43428,0.5,306,133,240,518,1.69
2016,103,0.58948,0.45529,0.5,173,79,134,278,1.61
2016,104,0.62344,0.47528,0.5,94,45,72,145,1.53
2016,105,0.6563,0.49415,0.5,50,24,37,73,1.46
2016,106,0.68779,0.51179,0.5,25,13,19,35,1.41
2016,107,0.7177,0.52817,0.5,12,6,9,17,1.35
2016,108,0.74584,0.54325,0.5,6,3,4,8,1.31
2016,109,0.77211,0.55705,0.5,3,1,2,3,1.28
2016,110,0.79643,1,1.26,1,1,1,1,1.26
