Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
2016,78,0.03473,0.03413,0.5,73030,2493,71784,764053,10.46
2016,79,0.03906,0.03831,0.5,70537,2702,69186,692270,9.81
2016,80,0.04497,0.04398,0.5,67835,2984,66343,623083,9.19
2016,81,0.04997,0.04875,0.5,64851,3161,63271,556740,8.58
2016,82,0.05667,0.05511,0.5,61690,3400,59990,493469,8
2016,83,0.06377,0.0618,0.5,58291,3602,56490,433479,7.44
2016,84,0.07417,0.07152,0.5,54689,3911,52733,376989,6.89
2016,85,0.08537,0.08187,0.5,50777,4157,48699,324257,6.39
2016,86,0.09708,0.09258,0.5,46620,4316,44462,275558,5.91
2016,87,0.10998,0.10424,0.5,42304,4410,40099,231096,5.46
2016,88,0.11896,0.11229,0.5,37894,4255,35766,190997,5.04
2016,89,0.14061,0.13137,0.5,33639,4419,31429,155231,4.61
2016,90,0.16439,0.1519,0.5,29220,4438,27000,123802,4.24
2016,91,0.19152,0.17478,0.5,24781,4331,22616,96801,3.91
2016,92,0.20101,0.18266,0.5,20450,3735,18582,74186,3.63
2016,93,0.23508,0.21036,0.5,16715,3516,14957,55603,3.33
2016,94,0.26108,0.23093,0.5,13199,3048,11675,40647,3.08
2016,95,0.28645,0.25057,0.5,10151,2543,8879,28972,2.85
2016,96,0.31739,0.27392,0.5,7607,2084,6565,20093,2.64
2016,97,0.3501,0.29794,0.5,5523,1646,4701,13528,2.45
2016,98,0.38436,0.3224,0.5,3878,1250,3253,8827,2.28
2016,99,0.41989,0.34703,0.5,2628,912,2172,5574,2.12
2016,100,0.45635,0.37157,0.5,1716,638,1397,3403,1.98
2016,101,0.49339,0.39576,0.5,1078,427,865,2006,1.86
2016,102,0.53059,0.41934,0.5,652,273,515,1141,1.75
2016,103,0.56754,0.44209,0.5,378,167,295,626,1.65
2016,104,0.60385,0.46381,0.5,211,98,162,331,1.57
2016,105,0.63912,0.48434,0.5,113,55,86,169,1.5
2016,106,0.67304,0.50357,0.5,58,29,44,83,1.43
2016,107,0.7053,0.52142,0.5,29,15,21,40,1.37
2016,108,0.73569,0.53784,0.5,14,7,10,18,1.33
2016,109,0.76404,0.55284,0.5,6,4,5,8,1.29
2016,110,0.79027,1,1.27,3,3,4,4,1.27
