Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
2016,78,0.03785,0.03714,0.5,68978,2562,67697,714712,10.36
2016,79,0.04164,0.04079,0.5,66415,2709,65061,647016,9.74
2016,80,0.04727,0.04618,0.5,63706,2942,62236,581955,9.13
2016,81,0.05276,0.0514,0.5,60765,3123,59203,519719,8.55
2016,82,0.05968,0.05795,0.5,57641,3340,55971,460516,7.99
2016,83,0.06849,0.06622,0.5,54301,3596,52503,404545,7.45
2016,84,0.07764,0.07474,0.5,50705,3790,48810,352042,6.94
2016,85,0.08776,0.08407,0.5,46915,3944,44943,303232,6.46
2016,86,0.09875,0.0941,0.5,42971,4044,40949,258289,6.01
2016,87,0.11057,0.10478,0.5,38927,4079,36888,217339,5.58
2016,88,0.12481,0.11747,0.5,34849,4094,32802,180451,5.18
2016,89,0.14093,0.13165,0.5,30755,4049,28730,147650,4.8
2016,90,0.15908,0.14736,0.5,26706,3935,24738,118919,4.45
2016,91,0.17598,0.16175,0.5,22771,3683,20929,94181,4.14
2016,92,0.19462,0.17736,0.5,19087,3385,17395,73252,3.84
2016,93,0.21657,0.19541,0.5,15702,3068,14168,55857,3.56
2016,94,0.23797,0.21267,0.5,12634,2687,11290,41689,3.3
2016,95,0.26598,0.23476,0.5,9947,2335,8779,30399,3.06
2016,96,0.29294,0.25551,0.5,7612,1945,6639,21619,2.84
2016,97,0.3215,0.27698,0.5,5667,1570,4882,14980,2.64
2016,98,0.35155,0.29899,0.5,4097,1225,3485,10098,2.46
2016,99,0.38291,0.32138,0.5,2872,923,2411,6613,2.3
2016,100,0.41537,0.34394,0.5,1949,670,1614,4202,2.16
2016,101,0.44868,0.36647,0.5,1279,469,1044,2588,2.02
2016,102,0.48257,0.38876,0.5,810,315,653,1544,1.91
2016,103,0.51671,0.41062,0.5,495,203,394,891,1.8
2016,104,0.55079,0.43186,0.5,292,126,229,498,1.71
2016,105,0.58449,0.45231,0.5,166,75,128,269,1.62
2016,106,0.6175,0.47183,0.5,91,43,69,140,1.55
2016,107,0.64954,0.4903,0.5,48,24,36,71,1.48
2016,108,0.68035,0.50766,0.5,24,12,18,35,1.43
2016,109,0.70972,0.52383,0.5,12,6,9,17,1.38
2016,110+,0.73748,1,1.36,6,6,8,8,1.36
