Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
2016,90,0.14945,0.13905,0.5,33740,4692,31394,151755,4.5
2016,91,0.16647,0.15368,0.5,29048,4464,26816,120361,4.14
2016,92,0.19298,0.17599,0.5,24584,4327,22421,93545,3.81
2016,93,0.21288,0.1924,0.5,20257,3898,18309,71124,3.51
2016,94,0.24181,0.21573,0.5,16360,3529,14595,52816,3.23
2016,95,0.26807,0.23638,0.5,12831,3033,11314,38221,2.98
2016,96,0.29914,0.26022,0.5,9798,2550,8523,26907,2.75
2016,97,0.33229,0.28495,0.5,7248,2065,6215,18384,2.54
2016,98,0.3673,0.31031,0.5,5183,1608,4379,12168,2.35
2016,99,0.40389,0.33603,0.5,3574,1201,2974,7790,2.18
2016,100,0.44168,0.36179,0.5,2373,859,1944,4816,2.03
2016,101,0.48028,0.38728,0.5,1515,587,1221,2872,1.9
2016,102,0.51922,0.41221,0.5,928,383,737,1650,1.78
2016,103,0.55803,0.43629,0.5,546,238,427,914,1.67
2016,104,0.59623,0.4593,0.5,308,141,237,487,1.58
2016,105,0.63338,0.48104,0.5,166,80,126,250,1.5
2016,106,0.66909,0.50136,0.5,86,43,65,124,1.44
2016,107,0.70302,0.52017,0.5,43,22,32,59,1.38
2016,108,0.7349,0.53742,0.5,21,11,15,27,1.33
2016,109,0.76455,0.55311,0.5,10,5,7,12,1.29
2016,110,0.79187,1,1.26,4,4,5,5,1.26
