Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
2015,78,0.03584,0.03521,0.5,70155,2470,68920,730214,10.41
2015,79,0.04034,0.03955,0.5,67685,2677,66346,661295,9.77
2015,80,0.04412,0.04317,0.5,65008,2806,63605,594949,9.15
2015,81,0.04821,0.04707,0.5,62202,2928,60738,531344,8.54
2015,82,0.05662,0.05506,0.5,59274,3264,57642,470606,7.94
2015,83,0.06615,0.06403,0.5,56010,3586,54217,412965,7.37
2015,84,0.0739,0.07127,0.5,52424,3736,50556,358748,6.84
2015,85,0.08728,0.08363,0.5,48687,4072,46652,308192,6.33
2015,86,0.10415,0.09899,0.5,44616,4417,42407,261541,5.86
2015,87,0.10998,0.10425,0.5,40199,4191,38104,219133,5.45
2015,88,0.12381,0.1166,0.5,36008,4198,33909,181030,5.03
2015,89,0.14446,0.13473,0.5,31810,4286,29667,147121,4.63
2015,90,0.1655,0.15285,0.5,27524,4207,25421,117454,4.27
2015,91,0.18111,0.16607,0.5,23317,3872,21381,92033,3.95
2015,92,0.19817,0.1803,0.5,19445,3506,17692,70652,3.63
2015,93,0.238,0.21269,0.5,15939,3390,14244,52961,3.32
2015,94,0.24937,0.22172,0.5,12549,2782,11158,38717,3.09
2015,95,0.28927,0.25272,0.5,9766,2468,8532,27559,2.82
2015,96,0.32124,0.27678,0.5,7298,2020,6288,19027,2.61
2015,97,0.35513,0.30158,0.5,5278,1592,4482,12739,2.41
2015,98,0.3907,0.32685,0.5,3686,1205,3084,8257,2.24
2015,99,0.42762,0.3523,0.5,2481,874,2044,5173,2.08
2015,100,0.46551,0.37762,0.5,1607,607,1304,3128,1.95
2015,101,0.50394,0.40252,0.5,1000,403,799,1824,1.82
2015,102,0.54245,0.42671,0.5,598,255,470,1025,1.72
2015,103,0.58056,0.44995,0.5,343,154,266,555,1.62
2015,104,0.61784,0.47202,0.5,188,89,144,290,1.54
2015,105,0.65386,0.49276,0.5,100,49,75,146,1.46
2015,106,0.68827,0.51205,0.5,50,26,38,71,1.4
2015,107,0.72078,0.52983,0.5,25,13,18,33,1.35
2015,108,0.75118,0.54608,0.5,12,6,8,15,1.3
2015,109,0.77932,0.5608,0.5,5,3,4,7,1.27
2015,110,0.80513,1,1.24,2,2,3,3,1.24
